# Input,DiseaseName,DiseaseID,GeneSymbol,GeneID,DiseaseCategories,DirectEvidence,OmimIDs,PubMedIDs
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CCR2,729230,Pathology (process)|Respiratory tract disease,marker/mechanism,,14609568
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CCR3,1232,Pathology (process)|Respiratory tract disease,marker/mechanism,,16314464
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CEBPA,1050,Pathology (process)|Respiratory tract disease,therapeutic,,29078374
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CEBPB,1051,Pathology (process)|Respiratory tract disease,marker/mechanism,,17177178
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CFD,1675,Pathology (process)|Respiratory tract disease,marker/mechanism,,22832039
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CMA1,1215,Pathology (process)|Respiratory tract disease,marker/mechanism,,15297733
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,COL3A1,1281,Pathology (process)|Respiratory tract disease,marker/mechanism,,26817844
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CSF2,1437,Pathology (process)|Respiratory tract disease,marker/mechanism,,17894541
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CSF3,1440,Pathology (process)|Respiratory tract disease,marker/mechanism,,17894541
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CXCL2,2920,Pathology (process)|Respiratory tract disease,marker/mechanism,,16324872
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CXCL8,3576,Pathology (process)|Respiratory tract disease,marker/mechanism,,17266442|17894541
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,CYSLTR2,57105,Pathology (process)|Respiratory tract disease,marker/mechanism,,15328359
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,DSP,1832,Pathology (process)|Respiratory tract disease,marker/mechanism,,28166215
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,EDN1,1906,Pathology (process)|Respiratory tract disease,marker/mechanism,,17235729
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,EGF,1950,Pathology (process)|Respiratory tract disease,marker/mechanism,,17266442
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,ELN,2006,Pathology (process)|Respiratory tract disease,marker/mechanism,,10761639|26817844
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FAM13A,10144,Pathology (process)|Respiratory tract disease,marker/mechanism,,28166215
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FGF1,2246,Pathology (process)|Respiratory tract disease,marker/mechanism,,16324872
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FGF2,2247,Pathology (process)|Respiratory tract disease,marker/mechanism,,8952537
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FGF7,2252,Pathology (process)|Respiratory tract disease,marker/mechanism,,15677771
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FN1,2335,Pathology (process)|Respiratory tract disease,marker/mechanism,,26817844
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,FYN,2534,Pathology (process)|Respiratory tract disease,marker/mechanism,,30658076
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,GREM1,26585,Pathology (process)|Respiratory tract disease,marker/mechanism,,17975199
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,HGF,3082,Pathology (process)|Respiratory tract disease,marker/mechanism,,16324872
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,HMGB1,3146,Pathology (process)|Respiratory tract disease,marker/mechanism,,27616297
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,HMOX1,3162,Pathology (process)|Respiratory tract disease,marker/mechanism,,15814490
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,HSPA1A,3303,Pathology (process)|Respiratory tract disease,therapeutic,,37307957
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,HSPA1B,3304,Pathology (process)|Respiratory tract disease,therapeutic,,37307957
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IGF1,3479,Pathology (process)|Respiratory tract disease,marker/mechanism,,15286697
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL12B,3593,Pathology (process)|Respiratory tract disease,marker/mechanism,,12193738
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL13,3596,Pathology (process)|Respiratory tract disease,marker/mechanism,,15322207
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL1B,3553,Pathology (process)|Respiratory tract disease,marker/mechanism,,17266442|23640035
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL1RN,3557,Pathology (process)|Respiratory tract disease,therapeutic,,18403674
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL4,3565,Pathology (process)|Respiratory tract disease,marker/mechanism,,12574379|15322207
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL5,3567,Pathology (process)|Respiratory tract disease,marker/mechanism,,17620002
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,IL6,3569,Pathology (process)|Respiratory tract disease,marker/mechanism,,17266442|25216247
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,LAMB1,3912,Pathology (process)|Respiratory tract disease,marker/mechanism,,28444932
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,LIAS,11019,Pathology (process)|Respiratory tract disease,therapeutic,,32017981
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MECP2,4204,Pathology (process)|Respiratory tract disease,marker/mechanism,,21435439
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR100HG,399959,Pathology (process)|Respiratory tract disease,therapeutic,,35472619
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR101-1,406893,Pathology (process)|Respiratory tract disease,therapeutic,,28726637
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR10A,406902,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR122,406906,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR125A,406910,Pathology (process)|Respiratory tract disease,therapeutic,,30658076
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR140,406932,Pathology (process)|Respiratory tract disease,marker/mechanism|therapeutic,,25926378|32462952
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR145A,387163,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR193A,406968,Pathology (process)|Respiratory tract disease,therapeutic,,30744607
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR200C,406985,Pathology (process)|Respiratory tract disease,marker/mechanism|therapeutic,,25926378|29113749
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR23C,100500809,Pathology (process)|Respiratory tract disease,therapeutic,,29216763
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR26B,407017,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR29C,407026,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR30A,407029,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR326,442900,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR345,442910,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR378A,494327,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR425,494337,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR451A,574411,Pathology (process)|Respiratory tract disease,therapeutic,,34460027
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR490,574443,Pathology (process)|Respiratory tract disease,therapeutic,,33482250
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR6240,102466620,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MIR702,735283,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MMP2,4313,Pathology (process)|Respiratory tract disease,marker/mechanism,,21468558
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MMP9,4318,Pathology (process)|Respiratory tract disease,marker/mechanism,,21468558
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MT2,17750,Pathology (process)|Respiratory tract disease,therapeutic,,18528683
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,MTOR,2475,Pathology (process)|Respiratory tract disease,marker/mechanism,,28936961
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,NFE2L2,4780,Pathology (process)|Respiratory tract disease,marker/mechanism,,23570914
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,OGG1,4968,Pathology (process)|Respiratory tract disease,marker/mechanism,,35654123
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,OVAL,396058,Pathology (process)|Respiratory tract disease,marker/mechanism,,29758289
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,PARP1,142,Pathology (process)|Respiratory tract disease,marker/mechanism,,27704718
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,PDGFA,5154,Pathology (process)|Respiratory tract disease,marker/mechanism,,16324872
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,PDGFB,5155,Pathology (process)|Respiratory tract disease,marker/mechanism,,15286697
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,PTX3,5806,Pathology (process)|Respiratory tract disease,marker/mechanism,,22210019
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,RHOX3H,434758,Pathology (process)|Respiratory tract disease,marker/mechanism,,25926378
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SERPINA1,5265,Pathology (process)|Respiratory tract disease,marker/mechanism,,72955
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SKIL,6498,Pathology (process)|Respiratory tract disease,therapeutic,,23590892
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SMAD7,4092,Pathology (process)|Respiratory tract disease,therapeutic,,23590892
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SNHG6,641638,Pathology (process)|Respiratory tract disease,marker/mechanism,,35785413
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SOD1,6647,Pathology (process)|Respiratory tract disease,marker/mechanism,,26699812
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SOD3,6649,Pathology (process)|Respiratory tract disease,therapeutic,,15298984
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,SPP1,6696,Pathology (process)|Respiratory tract disease,marker/mechanism,,25216247
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,STAT3,6774,Pathology (process)|Respiratory tract disease,marker/mechanism,,30658076
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,STAT6,6778,Pathology (process)|Respiratory tract disease,therapeutic,,26699812
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,TGFA,7039,Pathology (process)|Respiratory tract disease,marker/mechanism,,18424623
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,TGFB1,7040,Pathology (process)|Respiratory tract disease,marker/mechanism,,15286001|16324872|16365456|17266442|19817698|24762191|26817844|31884830
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,TIMP1,7076,Pathology (process)|Respiratory tract disease,marker/mechanism,,21468558
mesh:d011658,Pulmonary Fibrosis,MESH:D011658,TNF,7124,Pathology (process)|Respiratory tract disease,marker/mechanism,,11394717|16324872|17266442|25216247|26368622
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CCL11,6356,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CCL6,20305,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CCL8,6355,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CCL9,20308,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CCR3,1232,Immune system disease|Respiratory tract disease,marker/mechanism,,20022477
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CLDN4,1364,Immune system disease|Respiratory tract disease,marker/mechanism,,30608172
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CLDN5,7122,Immune system disease|Respiratory tract disease,marker/mechanism,,30608172
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,CXCL1,2919,Immune system disease|Respiratory tract disease,therapeutic,,23056391
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,ERF1,40240,Immune system disease|Respiratory tract disease,marker/mechanism,,35910793
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,HRH1,3269,Immune system disease|Respiratory tract disease,marker/mechanism,,12095164
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,HSPA5,3309,Immune system disease|Respiratory tract disease,marker/mechanism,,24211530
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,IL15,3600,Immune system disease|Respiratory tract disease,marker/mechanism,,18394133
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,IL4,3565,Immune system disease|Respiratory tract disease,marker/mechanism,,18394133
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,IL6,3569,Immune system disease|Respiratory tract disease,marker/mechanism,,18394133
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,MT1,17748,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,MT2,17750,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,OVA,34362,Immune system disease|Respiratory tract disease,marker/mechanism,,32284261
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,OVAL,396058,Immune system disease|Respiratory tract disease,marker/mechanism,,28935613|29758289|32446102
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,PTPN6,5777,Immune system disease|Respiratory tract disease,marker/mechanism,,18441283
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,SERPINE1,5054,Immune system disease|Respiratory tract disease,marker/mechanism,,24211530
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,SLC30A4,7782,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,SLC39A1,27173,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,SLC39A14,23516,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,SLC39A4,55630,Immune system disease|Respiratory tract disease,marker/mechanism,,17085522
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,TLR4,7099,Immune system disease|Respiratory tract disease,marker/mechanism,,10835634
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,TNF,7124,Immune system disease|Respiratory tract disease,marker/mechanism,,18394133
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,TSLP,85480,Immune system disease|Respiratory tract disease,therapeutic,,28329851
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,UPP1,7378,Immune system disease|Respiratory tract disease,marker/mechanism,,24211530
mesh:d012130,Respiratory Hypersensitivity,MESH:D012130,VEGFA,7422,Immune system disease|Respiratory tract disease,marker/mechanism,,30608172
mesh:d012871,Skin Diseases,MESH:D012871,AKAP9,10142,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,ALOX12,239,Skin disease,marker/mechanism,,22533443
mesh:d012871,Skin Diseases,MESH:D012871,APBA2,321,Skin disease,marker/mechanism,,28720099
mesh:d012871,Skin Diseases,MESH:D012871,ATXN7,6314,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CCL20,6364,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CCL3L3,414062,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CCL4,6351,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CCRL2,9034,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CD44,960,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CD83,9308,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CXCL2,2920,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,CXCL3,2921,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,ERCC2,2068,Skin disease,marker/mechanism,,17050553
mesh:d012871,Skin Diseases,MESH:D012871,FGFR2,2263,Skin disease,marker/mechanism,,22533443
mesh:d012871,Skin Diseases,MESH:D012871,GADD45B,4616,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,GALNTL5,168391,Skin disease,marker/mechanism,,28720099
mesh:d012871,Skin Diseases,MESH:D012871,GJB3,2707,Skin disease,marker/mechanism,,16372802
mesh:d012871,Skin Diseases,MESH:D012871,GOLGA4,2803,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,GOLGA6L7,728310,Skin disease,marker/mechanism,,28720099
mesh:d012871,Skin Diseases,MESH:D012871,GSTM1,2944,Skin disease,marker/mechanism,,16353154
mesh:d012871,Skin Diseases,MESH:D012871,GSTO1,9446,Skin disease,marker/mechanism,,17548696
mesh:d012871,Skin Diseases,MESH:D012871,HSPA1B,3304,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,ID2,3398,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,IER3,8870,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,IFNA2,3440,Skin disease,marker/mechanism,,12620292
mesh:d012871,Skin Diseases,MESH:D012871,IL1A,3552,Skin disease,marker/mechanism,,16835338|22533443
mesh:d012871,Skin Diseases,MESH:D012871,IL1B,3553,Skin disease,marker/mechanism,,16835338|22533443
mesh:d012871,Skin Diseases,MESH:D012871,IL1R1,3554,Skin disease,marker/mechanism,,22533443
mesh:d012871,Skin Diseases,MESH:D012871,IL1RN,3557,Skin disease,marker/mechanism,,16835338|7706905
mesh:d012871,Skin Diseases,MESH:D012871,IL6,3569,Skin disease,marker/mechanism,,22533443
mesh:d012871,Skin Diseases,MESH:D012871,INPP5A,3632,Skin disease,marker/mechanism,,25759212
mesh:d012871,Skin Diseases,MESH:D012871,KCNJ2,3759,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,KL,9365,Skin disease,marker/mechanism,,9363890
mesh:d012871,Skin Diseases,MESH:D012871,MINPP1,9562,Skin disease,marker/mechanism,,16835338
mesh:d012871,Skin Diseases,MESH:D012871,MMP21,118856,Skin disease,marker/mechanism,,16984259
mesh:d012871,Skin Diseases,MESH:D012871,MMP26,56547,Skin disease,marker/mechanism,,16984259
mesh:d012871,Skin Diseases,MESH:D012871,MTHFR,4524,Skin disease,marker/mechanism,,17548696
mesh:d012871,Skin Diseases,MESH:D012871,N4BP2L2,10443,Skin disease,marker/mechanism,,16835338
